3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.434508
3.433926
3.426774
3.41926
3.413557
3.40967
3.407599
3.407343
3.408903
3.41228
3.417471
3.424474
3.433293
3.44392
3.456353
3.470591
3.486629
3.504465
3.481312
3.377332
3.279281
3.181507
3.084014
2.986837
2.889981
2.793463
2.697305
2.601514
2.506128
2.411143
2.316581
2.222463
2.128806
2.035621
1.942927
1.850551
1.758205
1.665859
1.573512
1.481164
1.388806
1.296447
1.204095
1.11174
1.019479
0.927653
0.8363605
0.7456256
0.6554512
0.5658731
0.4768776
0.3885033
0.3007749
0.2160944
0.1919978
0.1919987
0.1919995
0.1919986
0.1919995
0.1919977
0.1919988
0.1919992
0.1919987
0.1919987
0.1919983
0.1919966
0.1919979
0.1919994
0.1919988
0.1919967
0.1919971
0.1919962
0.1919968
0.191996
0.1919972
0.2417801
0.3579537
0.4741619
0.5903808
0.7066014
0.8228416
0.9390871
1.055326
1.171489
1.287657
1.403849
1.520041
1.636235
1.752449
1.868668
1.984887
2.101108
2.217348
2.333594
2.449839
2.566085
2.682278
2.798444
2.91461
3.030777
3.146966
3.26318
3.379399
3.495619
3.611856
3.728102
3.844347
3.960593
4.076855
4.193054
4.30922
4.425386
4.541571
4.657763
4.773955
4.830336
4.820457
4.810576
4.760296
4.644914
4.52865
4.412379
4.296174
4.180007
4.063823
3.947631
3.831438
3.715245
3.599034
3.482815
3.366596
3.250377
3.134143
3.017889
2.901617
2.785406
2.669224
2.553032
2.43684
2.320647
2.204439
2.08822
1.972001
1.855782
1.739548
1.623312
1.507046
1.39064
1.274176
1.1576
1.040985
0.9244075
0.807844
0.6913152
0.5748409
0.4584508
0.3422217
0.2284908
0.1929815
0.1929812
0.1929805
0.1929793
0.1929794
0.1929811
0.1929812
0.1929807
0.1929805
0.19298
0.1929806
0.192981
0.1929815
0.1929819
0.1929806
0.1929822
0.1929803
0.1929823
0.2427894
0.3589726
0.475122
0.5912716
0.7074359
0.8235946
0.9397568
1.05591
1.17207
1.288229
1.404392
1.520548
1.636703
1.75286
1.869024
1.985186
2.101341
2.217499
2.333656
2.449824
2.565981
2.682139
2.798291
2.914456
3.030618
3.146776
3.262933
3.379084
3.49525
3.611408
3.727572
3.843722
3.959883
4.076043
4.192206
4.308362
4.424518
4.540679
4.656842
4.773005
4.889156
4.970795
4.878527
4.76236
4.646203
4.530046
4.413893
4.297726
4.181567
4.065405
3.949251
3.833097
3.716932
3.600775
3.484619
3.368474
3.252324
3.136169
3.020017
2.90387
2.787724
2.67157
2.555423
2.43927
2.32312
2.206962
2.090801
1.974648
1.858494
1.742339
1.626172
1.509941
1.393583
1.277103
1.160539
1.043906
0.9272433
0.8105822
0.6939467
0.5773653
0.460858
0.3444664
0.2305879
0.1950253
0.1950258
0.1950261
0.1950246
0.1950261
0.1950244
