14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.49482
14.91615, 76.50164
14.91615, 76.58351
14.916, 76.69519
14.91574, 76.81188
14.91549, 76.92857
14.91524, 77.04527
14.91501, 77.16197
14.91479, 77.27868
14.91457, 77.39537
14.91444, 77.50605
14.9143, 77.6194
14.91418, 77.73009
14.91401, 77.84478
14.91395, 77.95345
14.91379, 78.06781
14.91373, 78.17718
14.91358, 78.29053
14.91352, 78.40122
14.91339, 78.50568
14.91338, 78.60024
14.91326, 78.69791
14.91325, 78.79094
14.91313, 78.88979
14.91315, 78.98205
14.91304, 79.08129
14.913, 79.17509
14.91291, 79.27435
14.91292, 79.36662
14.91286, 79.46547
14.91285, 79.55965
14.9128, 79.65851
14.91282, 79.75152
14.9128, 79.84922
14.9128, 79.94382
14.91282, 80.03996
14.91279, 80.1361
14.91285, 80.23067
14.91285, 80.32834
14.91293, 80.42136
14.91294, 80.52023
14.91307, 80.60858
14.91327, 80.69458
14.91346, 80.78059
14.91365, 80.86697
14.91374, 80.96311
14.91382, 81.05497
14.91402, 81.14101
14.91423, 81.22702
14.91443, 81.31304
14.91463, 81.39906
14.91483, 81.48511
14.91503, 81.57116
14.91524, 81.65718
14.91544, 81.74319
14.91565, 81.82921
14.91586, 81.91522
14.91606, 81.99885
14.91612, 82.01941
14.91614, 82.01942
14.91614, 82.01942
14.91614, 82.01942
14.91615, 82.01942
14.91616, 82.01941
14.91617, 82.01942
14.91617, 82.01942
14.87118, 82.01988
14.76117, 82.0207
14.64451, 82.02171
14.52786, 82.0227
14.4112, 82.02366
14.29452, 82.0246
14.17785, 82.02557
14.06118, 82.02654
13.9445, 82.02748
13.82783, 82.02845
13.71114, 82.0294
13.59447, 82.03033
13.47782, 82.03123
13.36118, 82.03213
13.24453, 82.03303
13.12787, 82.03391
13.01123, 82.03478
12.89455, 82.03564
12.7779, 82.03651
12.66126, 82.03734
12.54462, 82.03815
12.42797, 82.03895
12.31847, 82.0397
12.29465, 82.03986
12.29464, 82.03986
12.29463, 82.03988
12.29462, 82.03987
12.29463, 82.03986
12.29462, 82.03986
12.29461, 82.03986
12.2946, 82.03987
12.2946, 82.03987
12.2946, 82.03988
12.29461, 82.03986
12.29461, 82.03986
12.29464, 82.03984
12.29464, 82.03984
12.29462, 82.03986
12.29461, 82.03986
12.2946, 82.03988
12.29461, 82.03986
12.2946, 82.03988
12.29462, 82.03988
12.29462, 82.03986
12.29462, 82.03986
12.29462, 82.03985
12.29462, 82.03984
12.28135, 82.03992
12.192, 82.04036
12.09168, 82.04083
11.99138, 82.04131
11.8841, 82.04173
11.76751, 82.04194
11.65191, 82.04216
11.54827, 82.04259
11.44798, 82.04308
11.34769, 82.04356
11.24739, 82.04404
11.1471, 82.04451
11.04485, 82.04502
10.93028, 82.04577
10.8137, 82.04649
10.69715, 82.04714
10.58298, 82.04767
10.54729, 82.04778
10.54729, 82.04778
10.54729, 82.04778
10.54729, 82.04778
10.54729, 82.04778
10.54729, 82.04778
10.54729, 82.04778
