trial,endState,user,redirector,resetCount,virtualDistance,gtChangeMax,gcChangeMax,gtChangeAvg,gcChangeAvg
284,Normal,0,S2C,10,99.98167,0,10,0,0.058558
285,Normal,0,S2C,10,99.98106,0,10,0,0.02572899
286,Normal,0,S2C,9,99.97935,0,10,0,0.05629222
287,Normal,0,S2C,9,99.98115,0,10,0,0.03380493
288,Normal,0,S2C,9,99.97684,0,10,0,0.008741259
289,Normal,0,S2C,9,99.97564,0,10,0,0.0349345
290,Normal,0,S2C,10,99.97422,0,10,0,0.02546689
291,Normal,0,S2C,9,99.97349,0,10,0,0.02126595
292,Normal,0,S2C,10,99.97039,0,10,0,0.07413843
293,Normal,0,S2C,10,99.97388,0,10,0,0.1030377
294,Normal,0,S2C,0,99.96892,0,0,0,0
295,Normal,0,S2C,10,99.97722,0,10,0,0.03995716
296,Normal,0,S2C,9,99.96873,0,10,0,0.04162505
297,Normal,0,S2C,9,99.98451,0,10,0,0.01740644
298,Normal,0,S2C,9,99.98312,0,10,0,0.03374578
299,Normal,0,S2C,10,99.98537,0,10,0,0.02971032
300,Normal,0,ThomasAPF,5,99.96867,2.600001,10,0.1371368,0.3226715
301,Normal,0,ThomasAPF,3,99.98252,2.600001,10,0.1372305,0.2959298
302,Normal,0,ThomasAPF,4,99.9818,2.600001,10,0.1177901,0.2665614
303,Normal,0,ThomasAPF,4,99.97596,2.600001,10,0.1213334,0.2674604
304,Normal,0,ThomasAPF,5,99.98625,2.600001,10,0.1300001,0.2872671
305,Normal,0,ThomasAPF,4,99.98061,2.600001,10,0.1283951,0.2447758
306,Normal,0,ThomasAPF,3,99.98495,2.600001,10,0.1662101,0.3713851
307,Normal,0,ThomasAPF,5,99.9716,2.600001,10,0.1220918,0.3521879
308,Normal,0,ThomasAPF,5,99.98272,2.600001,10,0.1119484,0.2611614
309,Normal,0,ThomasAPF,5,99.98649,2.600001,10,0.106351,0.2639807
310,Normal,0,ThomasAPF,3,99.98562,2.600001,10,0.1334094,0.2475973
311,Normal,0,ThomasAPF,5,99.98132,2.600001,10,0.1243359,0.3019584
312,Normal,0,ThomasAPF,4,99.9817,2.600001,10,0.1333334,0.2841444
313,Normal,0,ThomasAPF,3,99.98663,2.600001,10,0.1326828,0.3223484
314,Normal,0,ThomasAPF,4,99.97407,2.600001,10,0.1211268,0.2992313
315,Normal,0,ThomasAPF,3,99.99341,2.600001,10,0.1472254,0.290406
316,Normal,0,ThomasAPF,3,99.97611,2.600001,10,0.1446085,0.3051186
317,Normal,0,ThomasAPF,4,99.98035,2.600001,10,0.1331849,0.2882066
318,Normal,0,ThomasAPF,4,99.97601,2.600001,10,0.1419215,0.3223123
319,Normal,0,ThomasAPF,4,99.98392,2.600001,10,0.1431719,0.3558316
320,Normal,0,ThomasAPF,4,99.9841,2.600001,10,0.1175304,0.2562083
321,Normal,0,ThomasAPF,3,99.97586,2.600001,10,0.1317153,0.2910354
322,Normal,0,ThomasAPF,0,99.97572,2.600001,10,0.1843285,0.3731343
323,Normal,0,ThomasAPF,4,99.98579,2.600001,10,0.1235422,0.3039185
324,Normal,0,ThomasAPF,4,99.9764,2.600001,10,0.1265487,0.2754951
325,Normal,0,ThomasAPF,4,99.97569,2.600001,10,0.1274511,0.3127918
326,Normal,0,ThomasAPF,4,99.97108,2.600001,10,0.1278689,0.2628155
327,Normal,0,ThomasAPF,5,99.97911,2.600001,10,0.1413087,0.3690098
328,Normal,0,ThomasAPF,4,99.96935,2.600001,10,0.116592,0.2784005
329,Normal,0,ThomasAPF,2,99.98998,2.600001,10,0.150059,0.2810029
330,Normal,0,PredRedLPP,1,99.96775,2.6,8,0.005726404,0.1604809
331,Normal,0,PredRedLPP,0,99.97922,1.399999,8,0.002991451,0.1324787
332,Normal,0,PredRedLPP,1,99.97528,2.6,6.666667,0.008983954,0.1765216
333,Normal,0,PredRedLPP,0,99.96644,1.199999,5.857143,0.003459457,0.1470272
334,Normal,0,PredRedLPP,0,99.97757,0,2,0,0.1408253
335,Normal,0,PredRedLPP,0,99.97305,0,7.666667,0,0.1702743
336,Normal,0,PredRedLPP,0,99.97814,1.399999,3,0.02370688,0.1492201
337,Normal,0,PredRedLPP,0,99.97332,2.600001,8,0.008128343,0.1604279
338,Normal,0,PredRedLPP,0,99.9878,0,6.666667,0,0.1190476
339,Normal,0,PredRedLPP,1,99.97844,2.600001,8,0.01185185,0.1457295
340,Normal,0,PredRedLPP,0,99.9809,1.199999,3,0.003030301,0.1428573
341,Normal,0,PredRedLPP,0,99.98432,1.199999,3.571428,0.005561496,0.1503439
342,Normal,0,PredRedLPP,0,99.98338,1.857144,8,0.008547009,0.147436
343,Normal,0,PredRedLPP,0,99.97907,1.857144,8,0.005837837,0.1844016
344,Normal,0,PredRedLPP,1,99.97011,2.6,8,0.009183675,0.1650661
345,Normal,0,PredRedLPP,0,99.97695,0.7999998,3.714285,0.001750547,0.1600501
346,Normal,0,PredRedLPP,0,99.96642,2.600001,2,0.008864863,0.1674133
347,Normal,0,PredRedLPP,0,99.97905,1.485716,3,0.03649269,0.1691771
348,Normal,0,PredRedLPP,0,99.97179,0.6,2,0.0006564552,0.1643744
349,Normal,0,PredRedLPP,1,99.97894,2.6,8.333334,0.009026297,0.115494
350,Normal,0,PredRedLPP,0,99.98066,0.933333,8,0.002994651,0.1469825
351,Normal,0,PredRedLPP,1,99.9669,2.6,10,0.01075498,0.1680912
352,Normal,0,PredRedLPP,0,99.9771,1.399999,2,0.003060108,0.1464482
353,Normal,0,PredRedLPP,0,99.96744,1.857144,7.142858,0.004919786,0.1714286
354,Normal,0,PredRedLPP,1,99.97486,2.6,7.142858,0.003640257,0.213521
355,Normal,0,PredRedLPP,0,99.97105,0,2,0,0.155432
356,Normal,0,PredRedLPP,0,99.97911,1.399999,8,0.003023756,0.1497481
357,Normal,0,PredRedLPP,0,99.97642,1.485716,8,0.00885529,0.1656897
358,Normal,0,PredRedLPP,0,99.97783,1.399999,8,0.003027025,0.1528959
359,Normal,0,PredRedLPP,1,99.98141,2.6,8,0.006143108,0.1704314
360,Normal,0,None,13,99.97426,0,0,0,0
360,Normal,1,None,11,100,0,10,0,0.008453085
361,Normal,0,None,10,100.0007,0,0,0,0
361,Normal,1,None,12,99.97518,0,0,0,0
362,Normal,0,None,16,99.97614,0,0,0,0
362,Normal,1,None,12,99.99962,0,0,0,0
363,Normal,0,None,13,100,0,0,0,0
363,Normal,1,None,15,99.97636,0,0,0,0
364,Normal,0,None,12,99.99741,0,0,0,0
364,Normal,1,None,13,99.97256,0,0,0,0
365,Normal,0,None,25,99.97801,0,0,0,0
365,Normal,1,None,25,100.0021,0,0,0,0
366,Normal,0,None,11,100.0007,0,0,0,0
366,Normal,1,None,11,99.97814,0,0,0,0
367,Normal,0,None,10,100.0007,0,0,0,0
367,Normal,1,None,12,99.97009,0,0,0,0
368,Normal,0,None,10,100.001,0,0,0,0
368,Normal,1,None,10,99.97101,0,0,0,0
369,Normal,0,None,11,99.99967,0,0,0,0
369,Normal,1,None,13,99.97028,0,0,0,0
370,Normal,0,None,17,99.97063,0,0,0,0
370,Normal,1,None,11,100.0007,0,0,0,0
371,Normal,0,None,12,100.0002,0,0,0,0
371,Normal,1,None,22,99.97816,0,0,0,0
372,Normal,0,None,10,99.99938,0,0,0,0
372,Normal,1,None,14,99.98364,0,0,0,0
373,Normal,0,None,12,99.98294,0,0,0,0
373,Normal,1,None,11,100.0022,0,0,0,0
374,Normal,0,None,10,100.0007,0,0,0,0
374,Normal,1,None,13,99.97666,0,0,0,0
375,Normal,0,None,10,99.99751,0,0,0,0
375,Normal,1,None,10,99.97755,0,0,0,0
376,Normal,0,None,10,100.0002,0,0,0,0
376,Normal,1,None,10,99.98024,0,0,0,0
377,Normal,0,None,14,100.0005,0,0,0,0
377,Normal,1,None,15,99.97066,0,0,0,0
378,Normal,0,None,12,99.99971,0,0,0,0
378,Normal,1,None,12,99.97652,0,0,0,0
379,Normal,0,None,10,100.0034,0,0,0,0
379,Normal,1,None,11,99.97076,0,0,0,0
380,Normal,0,None,10,99.99973,0,0,0,0
380,Normal,1,None,11,99.97371,0,0,0,0
381,Normal,0,None,10,100.0007,0,0,0,0
381,Normal,1,None,12,99.97868,0,0,0,0
382,Normal,0,None,13,99.97268,0,0,0,0
382,Normal,1,None,10,100.0024,0,0,0,0
383,Normal,0,None,14,99.97881,0,0,0,0
383,Normal,1,None,11,99.99863,0,0,0,0
384,Normal,0,None,21,99.96688,0,0,0,0
384,Normal,1,None,11,99.99875,0,0,0,0
385,Normal,0,None,10,100.0023,0,0,0,0
385,Normal,1,None,11,99.96984,0,0,0,0
386,Normal,0,None,10,99.96984,0,0,0,0
386,Normal,1,None,10,99.99871,0,0,0,0
387,Normal,0,None,13,100.002,0,0,0,0
387,Normal,1,None,22,99.97866,0,0,0,0
388,Normal,0,None,11,99.9996,0,0,0,0
388,Normal,1,None,11,99.98001,0,0,0,0
389,Normal,0,None,13,99.97855,0,0,0,0
389,Normal,1,None,10,100.0044,0,0,0,0
390,Normal,0,S2C,10,99.97698,0,10,0,0.05315138
390,Normal,1,S2C,10,100.0004,0,10,0,0.08667322
391,Normal,0,S2C,9,100.0029,0,10,0,0.05186233
391,Normal,1,S2C,12,99.98,0,10,0,0.07425743
392,Normal,0,S2C,10,99.98457,0,10,0,0.04255319
392,Normal,1,S2C,9,100.0034,0,10,0,0.01702128
393,Normal,0,S2C,9,100.0025,0,10,0,0.04234649
393,Normal,1,S2C,9,99.98071,0,10,0,0.02789887
394,Normal,0,S2C,9,100.0052,0,10,0,0.03958054
394,Normal,1,S2C,10,99.98214,0,10,0,0.08079325
395,Normal,0,S2C,9,99.97339,0,5.714286,0,0.02744853
395,Normal,1,S2C,4,100.0025,0,10,0,0.01746725
396,Normal,0,S2C,9,99.97,0,10,0,0.03559911
396,Normal,1,S2C,0,100.003,0,0,0,0
397,Normal,0,S2C,9,99.98096,0,10,0,0.05350921
397,Normal,1,S2C,9,100.0005,0,10,0,0.03774681
398,Normal,0,S2C,10,99.98396,0,10,0,0.05993149
398,Normal,1,S2C,9,100.0025,0,10,0,0.03975049
399,Normal,0,S2C,1,100.0011,0,0,0,0
399,Normal,1,S2C,9,99.97742,0,10,0,0.0414625
400,Normal,0,S2C,10,99.97011,0,10,0,0.06740558
400,Normal,1,S2C,9,100.0004,0,10,0,0.03448276
401,Normal,0,S2C,9,99.972,0,10,0,0.01855288
401,Normal,1,S2C,9,100.0028,0,10,0,0.01731602
402,Normal,0,S2C,9,99.97555,0,10,0,0.03484321
402,Normal,1,S2C,9,100.0059,0,10,0,0.06097561
403,Normal,0,S2C,12,99.97099,0,10,0,0.05842705
403,Normal,1,S2C,1,100.005,0,0,0,0
404,Normal,0,S2C,10,99.97348,0,10,0,0.04154956
404,Normal,1,S2C,10,100.0015,0,10,0,0.05865819
405,Normal,0,S2C,10,99.96931,0,10,0,0.04043356
405,Normal,1,S2C,9,100.004,0,10,0,0.03945926
406,Normal,0,S2C,10,100.0022,0,10,0,0.01703577
406,Normal,1,S2C,10,99.97954,0,10,0,0.02555366
407,Normal,0,S2C,9,100.0018,0,0,0,0
407,Normal,1,S2C,10,99.9744,0,10,0,0.04574042
408,Normal,0,S2C,11,100.0015,0,10,0,0.0833533
408,Normal,1,S2C,11,99.98637,0,10,0,0.1064848
409,Normal,0,S2C,10,100.0044,0,10,0,0.07998031
409,Normal,1,S2C,9,99.97379,0,0,0,0
410,Normal,0,S2C,9,100.0022,0,10,0,0.05351551
410,Normal,1,S2C,10,99.97048,0,4.285714,0,0.0146395
411,Normal,0,S2C,9,100.0026,0,5,0,0.008718396
411,Normal,1,S2C,9,99.97986,0,10,0,0.0249097
412,Normal,0,S2C,10,99.97137,0,10,0,0.06504663
412,Normal,1,S2C,10,100.0012,0,10,0,0.04295532
413,Normal,0,S2C,14,99.9846,0,10,0,0.08986928
413,Normal,1,S2C,11,100.0022,0,10,0,0.08986928
414,Normal,0,S2C,9,100.0018,0,10,0,0.01733102
414,Normal,1,S2C,9,99.97916,0,10,0,0.04621606
415,Normal,0,S2C,9,99.97485,0,10,0,0.06089943
415,Normal,1,S2C,9,100.0001,0,10,0,0.03649001
416,Normal,0,S2C,10,99.97688,0,10,0,0.02504174
416,Normal,1,S2C,9,100.0037,0,10,0,0.05723825
417,Normal,0,S2C,10,99.98499,0,10,0,0.04366812
417,Normal,1,S2C,9,100.0043,0,10,0,0.02620087
418,Normal,0,S2C,5,100.0018,0,10,0,0.03404255
418,Normal,1,S2C,10,99.98068,0,10,0,0.03404255
419,Normal,0,S2C,11,99.97742,0,10,0,0.06117247
419,Normal,1,S2C,10,100.0042,0,10,0,0.03398471
420,Normal,0,ThomasAPF,6,100.0022,2.600001,10,0.09572498,0.3534661
420,Normal,1,ThomasAPF,5,99.99678,2.600001,10,0.09598869,0.3823723
421,Normal,0,ThomasAPF,6,100.0021,2.600001,10,0.09657397,0.2950364
421,Normal,1,ThomasAPF,7,99.98824,2.600001,10,0.1053194,0.274278
422,Normal,0,ThomasAPF,6,99.97923,2.600001,10,0.09780569,0.2537692
422,Normal,1,ThomasAPF,4,100.0005,2.600001,10,0.1059562,0.2293875
423,Normal,0,ThomasAPF,8,99.98176,2.600001,10,0.09917148,0.287619
423,Normal,1,ThomasAPF,5,100.0018,2.600001,10,0.1222,0.2132381
424,Normal,0,ThomasAPF,6,100.0026,2.600001,10,0.09189992,0.3966617
424,Normal,1,ThomasAPF,6,99.97334,2.600001,10,0.0991753,0.4707902
425,Normal,0,ThomasAPF,2,100.0031,2.600001,10,0.08003976,0.2894028
425,Normal,1,ThomasAPF,8,99.99262,2.600001,10,0.1024165,0.2479784
426,Normal,0,ThomasAPF,8,99.97594,2.600001,10,0.08719517,0.254065
426,Normal,1,ThomasAPF,4,100.016,2.600001,10,0.095122,0.203252
427,Normal,0,ThomasAPF,4,100.0009,2.600001,10,0.08432437,0.2908624
427,Normal,1,ThomasAPF,5,99.97856,2.6,10,0.08833981,0.3135135
428,Normal,0,ThomasAPF,9,99.98413,2.600001,10,0.09518311,0.2659877
428,Normal,1,ThomasAPF,9,99.99844,2.600001,10,0.1162951,0.3364986
429,Normal,0,ThomasAPF,8,99.98652,2.600001,10,0.1074411,0.3133579
429,Normal,1,ThomasAPF,5,100.0087,2.600001,10,0.1085488,0.3333335
430,Normal,0,ThomasAPF,5,100.0047,2.600001,10,0.1046611,0.2587772
430,Normal,1,ThomasAPF,6,99.98208,2.600001,10,0.09915261,0.3556296
431,Normal,0,ThomasAPF,4,100.0036,2.600001,10,0.1137856,0.2292383
431,Normal,1,ThomasAPF,5,99.96684,2.600001,10,0.1052517,0.3240595
432,Normal,0,ThomasAPF,5,99.98254,2.600001,10,0.08962822,0.3927945
432,Normal,1,ThomasAPF,5,100.002,2.600001,10,0.1150686,0.3132119
433,Normal,0,ThomasAPF,2,100.0055,2.600001,8.333334,0.09360006,0.172619
433,Normal,1,ThomasAPF,7,99.96966,2.600001,10,0.1118001,0.2685714
434,Normal,0,ThomasAPF,7,100.0015,2.600001,10,0.1104146,0.2407435
434,Normal,1,ThomasAPF,7,99.98104,2.600001,10,0.1209303,0.3433001
435,Normal,0,ThomasAPF,3,100.0045,2.600001,10,0.09724976,0.2938866
435,Normal,1,ThomasAPF,5,99.99346,2.600001,10,0.1090996,0.3027921
436,Normal,0,ThomasAPF,4,99.9945,2.600001,10,0.1002268,0.2057014
436,Normal,1,ThomasAPF,3,99.98004,2.600001,10,0.1242307,0.1938235
437,Normal,0,ThomasAPF,6,100.0089,2.600001,10,0.1020121,0.2687552
437,Normal,1,ThomasAPF,8,99.99081,2.600001,10,0.1072435,0.2716298
438,Normal,0,ThomasAPF,5,100.0006,2.600001,10,0.1015134,0.2845035
438,Normal,1,ThomasAPF,6,99.97874,2.600001,8.571428,0.09639835,0.3270783
439,Normal,0,ThomasAPF,7,99.97197,2.600001,10,0.07112465,0.3285569
439,Normal,1,ThomasAPF,6,100.005,2.600001,10,0.08429588,0.3917597
440,Normal,0,ThomasAPF,7,100.0102,2.600001,10,0.08666671,0.2904762
440,Normal,1,ThomasAPF,8,99.98377,2.600001,10,0.0921289,0.3935574
441,Normal,0,ThomasAPF,6,99.99278,2.600001,10,0.1081082,0.2762103
441,Normal,1,ThomasAPF,3,100.0037,2.600001,10,0.1,0.2197802
442,Normal,0,ThomasAPF,2,100.0029,2.600001,10,0.1224971,0.1362948
442,Normal,1,ThomasAPF,1,99.96915,2.600001,10,0.09537273,0.1682652
443,Normal,0,ThomasAPF,3,99.99996,2.600001,8.571428,0.09313771,0.1630461
443,Normal,1,ThomasAPF,8,99.98547,2.600001,10,0.09687819,0.3337649
444,Normal,0,ThomasAPF,8,99.9754,2.600001,10,0.08657926,0.3032051
444,Normal,1,ThomasAPF,4,100.0068,2.600001,10,0.1000721,0.2022969
445,Normal,0,ThomasAPF,7,100.0012,2.600001,10,0.09880005,0.2871429
445,Normal,1,ThomasAPF,8,99.9725,2.600001,10,0.09620006,0.2689524
446,Normal,0,ThomasAPF,4,99.99967,2.600001,10,0.1125774,0.1766323
446,Normal,1,ThomasAPF,7,99.96989,2.600001,10,0.1072165,0.2595974
447,Normal,0,ThomasAPF,5,100.0047,2.600001,10,0.08730331,0.4162295
447,Normal,1,ThomasAPF,6,99.97399,2.600001,10,0.08496482,0.2623295
448,Normal,0,ThomasAPF,5,100.0013,2.600001,10,0.08927044,0.3602085
448,Normal,1,ThomasAPF,5,99.98103,2.600001,10,0.07811162,0.3839669
449,Normal,0,ThomasAPF,5,100.0036,2.600001,10,0.1180571,0.2795796
449,Normal,1,ThomasAPF,6,99.99564,2.600001,8.571428,0.08785644,0.2800825
450,Normal,0,PredRedLPP,0,100.002,1.399999,10,0.04528549,0.2583002
450,Normal,1,PredRedLPP,3,99.98631,4,8,0.1302124,0.3663441
451,Normal,0,PredRedLPP,0,100.0021,1.399999,7.333333,0.003854387,0.1184868
451,Normal,1,PredRedLPP,0,99.97922,0,6,0,0.1263384
452,Normal,0,PredRedLPP,0,100.0031,1.199999,2,0.002975557,0.1776226
452,Normal,1,PredRedLPP,1,99.97065,2.6,5,0.07339707,0.231618
453,Normal,0,PredRedLPP,2,99.99895,3.333334,10,0.05079524,0.2919508
453,Normal,1,PredRedLPP,2,99.97939,2.600001,8.333334,0.05509304,0.2712111
454,Normal,0,PredRedLPP,1,99.97807,2.6,8.333334,0.01544885,0.1978826
454,Normal,1,PredRedLPP,0,99.99839,2.228572,8,0.01002087,0.1116911
455,Normal,0,PredRedLPP,4,99.97823,3.428572,8.571428,0.06705881,0.2908964
455,Normal,1,PredRedLPP,3,100.0018,2.6,10,0.04732024,0.228198
456,Normal,0,PredRedLPP,5,99.97953,3.428571,5.714286,0.06403182,0.2459175
456,Normal,1,PredRedLPP,3,100.0023,2.166667,6,0.04828688,0.2278488
457,Normal,0,PredRedLPP,1,99.99705,2.6,8.571428,0.07885079,0.2370569
457,Normal,1,PredRedLPP,2,99.98107,3.428571,6.857142,0.06237451,0.3108839
458,Normal,0,PredRedLPP,0,100.0056,1.399999,7.428572,0.01082981,0.1983123
458,Normal,1,PredRedLPP,1,99.96786,1.399999,6,0.008860755,0.1558168
459,Normal,0,PredRedLPP,1,100.0053,2.6,8.333334,0.05283899,0.2599485
459,Normal,1,PredRedLPP,3,99.97674,3.428572,10,0.06800265,0.2996947
460,Normal,0,PredRedLPP,0,99.9956,0.7999998,8,0.001694915,0.1561744
460,Normal,1,PredRedLPP,1,99.96593,3.800001,8,0.0174435,0.163287
461,Normal,0,PredRedLPP,1,99.99876,2.857143,8,0.06405226,0.2753945
461,Normal,1,PredRedLPP,2,99.98549,3.333334,8.333334,0.04430682,0.2848299
462,Normal,0,PredRedLPP,2,100.0022,2.857143,8,0.07702319,0.2438383
462,Normal,1,PredRedLPP,3,99.98227,2.6,6.857142,0.04552283,0.2851879
463,Normal,0,PredRedLPP,4,99.97863,2.857143,10,0.06718954,0.2603642
463,Normal,1,PredRedLPP,3,100.0002,2.666666,8.571428,0.05699345,0.2390757
464,Normal,0,PredRedLPP,0,99.96907,2.228572,6,0.014539,0.1930598
464,Normal,1,PredRedLPP,0,100,1.733333,6.285715,0.007021275,0.1048632
465,Normal,0,PredRedLPP,7,99.98197,2.6,10,0.06280658,0.2649763
465,Normal,1,PredRedLPP,4,100.0012,2.6,8.571428,0.04891735,0.2567857
466,Normal,0,PredRedLPP,2,100.0013,1.399999,10,0.03794035,0.2288038
466,Normal,1,PredRedLPP,2,99.98063,2.600001,10,0.03495933,0.2616145
467,Normal,0,PredRedLPP,0,100.0041,1.399999,5.714285,0.01475236,0.2212857
467,Normal,1,PredRedLPP,1,99.98512,1.199999,7.142858,0.01180189,0.1536455
468,Normal,0,PredRedLPP,3,99.99922,2.6,8.571428,0.03650045,0.2031985
468,Normal,1,PredRedLPP,5,99.97445,2.600001,10,0.05117591,0.229539
469,Normal,0,PredRedLPP,0,100.0025,1.166666,2.5,0.03870738,0.1826283
469,Normal,1,PredRedLPP,1,99.97324,2.6,10,0.02065331,0.1981033
470,Normal,0,PredRedLPP,0,99.96735,2.600001,8,0.01346292,0.187185
470,Normal,1,PredRedLPP,0,100.0008,1.399999,3.761905,0.004283655,0.1285098
471,Normal,0,PredRedLPP,0,100.0017,1.399999,2,0.002928869,0.1667664
471,Normal,1,PredRedLPP,1,99.96214,2.6,10,0.01359832,0.2273363
472,Normal,0,PredRedLPP,5,100.0024,2.6,10,0.06956253,0.2114252
472,Normal,1,PredRedLPP,6,99.97076,2.857143,10,0.07711467,0.2354986
473,Normal,0,PredRedLPP,2,99.97259,3.028572,10,0.1020975,0.2503028
473,Normal,1,PredRedLPP,2,99.99973,2.6,10,0.04272633,0.3131814
474,Normal,0,PredRedLPP,1,99.97298,2.6,10,0.005775401,0.1176472
474,Normal,1,PredRedLPP,0,100.0082,1.199999,6.571429,0.01561496,0.2137511
475,Normal,0,PredRedLPP,1,99.97488,2.6,8,0.06868896,0.2404863
475,Normal,1,PredRedLPP,0,99.99804,2.228572,6.571429,0.005648536,0.1335924
476,Normal,0,PredRedLPP,1,99.98298,2.6,5.714285,0.01835645,0.2007421
476,Normal,1,PredRedLPP,0,100.0033,0,5,0,0.1959649
477,Normal,0,PredRedLPP,1,99.96701,2.6,8.571428,0.03109242,0.2379953
477,Normal,1,PredRedLPP,1,99.99923,1.399999,5.714286,0.0255602,0.197479
478,Normal,0,PredRedLPP,2,99.96538,2.6,10,0.06887266,0.2610789
478,Normal,1,PredRedLPP,0,100.0001,1.733333,8,0.03843534,0.2738098
479,Normal,0,PredRedLPP,0,99.99958,1.399999,8.571428,0.01935041,0.2531868
479,Normal,1,PredRedLPP,2,99.98112,2.6,7.142858,0.04909398,0.2135776
480,Normal,0,None,16,99.9734,0,5,0,0.004016064
481,Normal,0,None,11,99.98121,0,0,0,0
482,Normal,0,None,11,99.98116,0,0,0,0
483,Normal,0,None,10,99.98505,0,0,0,0
484,Normal,0,None,11,99.97311,0,0,0,0
485,Normal,0,None,10,99.97007,0,0,0,0
486,Normal,0,None,21,99.97809,0,0,0,0
487,Normal,0,None,10,99.97948,0,0,0,0
488,Normal,0,None,22,99.9735,0,0,0,0
489,Normal,0,None,11,99.9714,0,0,0,0
490,Normal,0,None,10,99.97089,0,0,0,0
491,Normal,0,None,10,99.96471,0,0,0,0
492,Normal,0,None,10,99.97314,0,0,0,0
493,Normal,0,None,10,99.9846,0,0,0,0
494,Normal,0,None,11,99.9776,0,0,0,0
495,Normal,0,None,21,99.98067,0,0,0,0
496,Normal,0,None,11,99.98635,0,0,0,0
497,Normal,0,None,10,99.98327,0,0,0,0
498,Normal,0,None,10,99.98125,0,0,0,0
499,Normal,0,None,12,99.98328,0,0,0,0
500,Normal,0,None,11,99.97434,0,0,0,0
501,Normal,0,None,10,99.96778,0,0,0,0
502,Normal,0,None,11,99.96675,0,0,0,0
503,Normal,0,None,17,99.9773,0,0,0,0
504,Normal,0,None,37,99.97346,0,0,0,0
505,Normal,0,None,10,99.97158,0,0,0,0
506,Normal,0,None,11,99.97216,0,0,0,0
507,Normal,0,None,10,99.97003,0,0,0,0
508,Normal,0,None,10,99.97581,0,0,0,0
509,Normal,0,None,17,99.97845,0,0,0,0
510,Normal,0,S2C,0,99.97413,0,0,0,0
511,Normal,0,S2C,8,99.97991,0,10,0,0.2450485
512,Normal,0,S2C,8,99.97649,0,10,0,0.2332275
513,Normal,0,S2C,8,99.97964,0,10,0,0.2192982
514,Normal,0,S2C,0,99.98581,0,0,0,0
515,Normal,0,S2C,1,99.97198,0,10,0,0.07314523
516,Normal,0,S2C,0,99.98261,0,10,0,0.01071811
517,Normal,0,S2C,0,99.97701,0,10,0,0.01074114
518,Normal,0,S2C,0,99.97415,0,10,0,0.04998969
519,Normal,0,S2C,0,99.97483,0,0,0,0
520,Normal,0,S2C,7,99.98456,0,10,0,0.2211196
521,Normal,0,S2C,9,99.97839,0,10,0,0.2997631
522,Normal,0,S2C,9,99.98482,0,10,0,0.2659839
523,Normal,0,S2C,11,99.98,0,10,0,0.2657438
524,Normal,0,S2C,10,99.96917,0,10,0,0.24442
525,Normal,0,S2C,10,99.96885,0,10,0,0.2578358
526,Normal,0,S2C,8,99.97829,0,10,0,0.282634
527,Normal,0,S2C,12,99.9748,0,10,0,0.2431694
528,Normal,0,S2C,10,99.98069,0,10,0,0.3100775
529,Normal,0,S2C,15,99.97876,0,10,0,0.3314732
530,Normal,0,S2C,4,99.97405,0,10,0,0.1028459
531,Normal,0,S2C,2,99.9721,0,10,0,0.1601909
532,Normal,0,S2C,0,99.98117,0,0,0,0
533,Normal,0,S2C,0,99.98239,0,0,0,0
534,Normal,0,S2C,10,99.98228,0,10,0,0.2656856
535,Normal,0,S2C,11,99.98219,0,10,0,0.2586375
536,Normal,0,S2C,8,99.98007,0,10,0,0.2237472
537,Normal,0,S2C,9,99.98324,0,10,0,0.2671008
538,Normal,0,S2C,12,99.97697,0,10,0,0.2330127
539,Normal,0,S2C,8,99.98291,0,10,0,0.2233081
540,Normal,0,ThomasAPF,10,99.9792,2.600001,10,0.1222545,0.3354037
541,Normal,0,ThomasAPF,11,99.98995,2.600001,10,0.1311669,0.3201132
542,Normal,0,ThomasAPF,6,99.97733,2.600001,10,0.1190629,0.3184746
543,Normal,0,ThomasAPF,17,99.99131,2.600001,10,0.1369548,0.3191849
544,Normal,0,ThomasAPF,17,99.98133,2.600001,10,0.1264634,0.3712951
545,Normal,0,ThomasAPF,15,99.96938,2.600001,10,0.1272104,0.3043941
546,Normal,0,ThomasAPF,15,99.96935,2.600001,10,0.1297801,0.369108
547,Normal,0,ThomasAPF,10,99.99416,2.600001,10,0.1385348,0.3577545
548,Normal,0,ThomasAPF,19,99.97256,2.600001,10,0.1375103,0.3529775
549,Normal,0,ThomasAPF,11,99.9717,2.600001,10,0.1497993,0.3369522
550,Normal,0,ThomasAPF,18,99.97402,2.600001,10,0.1433902,0.3531842
551,Normal,0,ThomasAPF,6,99.97169,2.600001,10,0.1115063,0.2971209
552,Normal,0,ThomasAPF,19,99.98277,2.600001,10,0.1359615,0.3225683
553,Normal,0,ThomasAPF,16,99.97353,2.600001,10,0.1397146,0.331934
554,Normal,0,ThomasAPF,12,99.98399,2.600001,10,0.1324841,0.3566879
555,Normal,0,ThomasAPF,16,99.9791,2.600001,10,0.1369585,0.2958288
556,Normal,0,ThomasAPF,15,99.9853,2.600001,10,0.1254092,0.3178704
557,Normal,0,ThomasAPF,12,99.97404,2.600001,10,0.1404763,0.3418803
558,Normal,0,ThomasAPF,16,99.97884,2.600001,10,0.1395974,0.3475551
559,Normal,0,ThomasAPF,9,99.96542,2.600001,10,0.1294537,0.3450187
