sep=;
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;1756119620;100;PredRedLPP;R2G;8;100;11.10904;13.26233;7.455636;4.754116;556.0682;100.1486;99.9807;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;119.361;18.958272;1.037938;0.001065241;1.15;0.001501702;0.1010226;0.07811693;0.07834711;4;2.285714;0.1464017;0.1203883;(-0.1, 0.0);(-87.8, 62.5);1.99932;0.1076814;

TrialId = 5;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;1632119055;100;PredRedLPP;R2G;8;100;11.10755;12.79001;5.533607;9.09024;666.7493;97.16595;99.96744;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;115.1101;18.2869248;1.06215;0.0008093847;0.8531405;0.003685642;0.1174801;0.09711321;0.0996001;4;2.666667;0.07780907;0.2211791;(0.1, 0.1);(98.8, 77.2);2.119395;0.1079832;

TrialId = 6;EndState = Normal
experiment_start_time;trackingSpace;trackingSpaceFilePath;pathSeedChoice;randomSeed;pathLength;redirector;resetter;reset_count;virtual_way_distance;virtual_distance_between_resets_average;time_elapsed_between_resets_average;sum_injected_translation(IN METERS);sum_injected_rotation_g_r(IN DEGREES);sum_injected_rotation_g_c(IN DEGREES);sum_real_distance_travelled(IN METERS);sum_virtual_distance_travelled(IN METERS);min_g_t;max_g_t;min_g_r;max_g_r;min_g_c;max_g_c;experiment_duration;execute_duration;g_t_average;injected_translation_average;g_r_average;injected_rotation_from_rotation_gain_average;g_c_average;injected_rotation_from_curvature_gain_average;injected_rotation_average;g_t_change_max;g_c_change_max;g_t_change_average;g_c_change_average;real_position_average;virtual_position_average;distance_to_boundary_average;average_sampling_interval;
2026-01-19_04-10-53;FilePath;TrackingSpaces/SingleSquare10m/square_10m_no_obstacle.txt;StraightLine;2021866252;100;PredRedLPP;R2G;8;100;11.10688;13.26048;8.372138;5.801815;527.6387;100.2963;99.96162;0.86;1.26;0.8;1.49;-0.1333333;0.1333333;119.3443;18.9009024;1.035901;0.00119084;1.014065;0.002457761;0.09777353;0.07426321;0.07517792;3.333334;2.666667;0.1421258;0.1211913;(0.0, 0.0);(-94.6, 138.3);2.140735;0.1076814;

TrialId = 7;EndState = Normal
